Experience ID,Activity Name,Experience Name,Short Description,Category,Destination,Duration (hrs),Price (EUR),Rating,Review Count,Main Features,Monthly Availability
EXP_101536,Tickets and Events in Gran Canaria,Entrada a el Puerto de Las Palmas al amanecer,Acceso general a el Puerto de Las Palmas con horario a tu elección.,Tickets and Events,Gran Canaria,6.3,204.83,4.0,885,"['Mobile ticket', 'Instant confirmation']","[95, 76, 37, 70, 57, 90, 76, 86, 53, 53, 62, 60]"
EXP_101537,Tickets and Events in Malaga,Concierto en el Soho en grupo reducido,Música en directo en una sala emblemática de el Soho.,Tickets and Events,Malaga,4.0,213.63,4.0,838,"['Wheelchair accessible', 'Skip-the-line']","[107, 79, 71, 90, 150, 118, 143, 169, 98, 54, 54, 60]"
EXP_101538,Transfers in Madrid,Traslado privado aeropuerto-hotel en sedán premium puerta a puerta,"Conductor esperándote a la llegada, trayecto directo en sedán premium. Madrid.",Transfers,Madrid,6.6,235.84,4.4,674,"['Wheelchair accessible', 'Free cancellation']","[77, 57, 112, 97, 105, 96, 55, 77, 115, 120, 96, 89]"
EXP_101539,Transfers in Malaga,Traslado compartido aeropuerto-ciudad con silla infantil incluida con cancelación gratuita,"Opción económica con paradas limitadas, con silla infantil incluida. Malaga.",Transfers,Malaga,6.2,203.22,4.8,498,"['Wheelchair accessible', 'Instant confirmation']","[45, 75, 75, 157, 165, 104, 173, 151, 166, 60, 33, 46]"
EXP_101540,Local Experiences in Malaga,Cata de vinos dulces de Málaga con degustación incluida,Degustación comentada de vinos dulces de Málaga en un local con encanto.,Local Experiences,Malaga,3.8,22.3,4.1,518,"['Wheelchair accessible', 'Instant confirmation', 'Mobile ticket', 'Free cancellation']","[32, 69, 98, 139, 95, 123, 187, 95, 150, 86, 43, 40]"
EXP_101541,Attractions & Guided Tours in Palma de Mallorca,Tour de leyendas y misterios por los patios de Palma con degustación incluida,Historias sorprendentes en torno a los patios de Palma al caer la tarde.,Attractions & Guided Tours,Palma de Mallorca,5.7,118.08,4.6,797,"['Wheelchair accessible', 'Free cancellation']","[46, 68, 65, 95, 93, 101, 144, 103, 131, 89, 37, 40]"
EXP_101542,Attractions & Guided Tours in Gran Canaria,Recorrido histórico por Triana con degustación incluida,Viaja al pasado de Triana de la mano de un historiador.,Attractions & Guided Tours,Gran Canaria,3.5,162.34,3.8,1272,"['Instant confirmation', 'Wheelchair accessible', 'Free cancellation', 'Skip-the-line']","[74, 53, 67, 67, 75, 71, 94, 61, 62, 105, 41, 63]"
EXP_101543,Excursions & Day Trips in Tenerife,Ruta guiada por Anaga con recogida en el hotel,Recorrido guiado por Anaga con paradas panorámicas.,Excursions & Day Trips,Tenerife,6.2,140.97,3.8,154,"['Free cancellation', 'Wheelchair accessible']","[76, 81, 74, 83, 71, 49, 67, 82, 80, 127, 80, 57]"
EXP_101544,Transfers in Malaga,Traslado privado aeropuerto-hotel en sedán premium con seguimiento de vuelo,"Conductor esperándote a la llegada, trayecto directo en sedán premium. Malaga.",Transfers,Malaga,3.0,189.67,4.2,1415,"['Wheelchair accessible', 'Mobile ticket']","[44, 51, 54, 83, 46, 98, 100, 89, 124, 43, 40, 36]"
EXP_101545,Excursions & Day Trips in Tenerife,Excursión a Masca,Escapada de un día a Masca con transporte de ida y vuelta.,Excursions & Day Trips,Tenerife,2.5,242.15,4.6,664,"['Free cancellation', 'Wheelchair accessible', 'Skip-the-line']","[86, 48, 96, 57, 48, 52, 59, 51, 58, 50, 66, 69]"
EXP_101546,Tickets and Events in Gran Canaria,Concierto en Vegueta con recogida en el hotel,Música en directo en una sala emblemática de Vegueta.,Tickets and Events,Gran Canaria,7.7,112.51,4.2,1056,"['Wheelchair accessible', 'Instant confirmation']","[103, 59, 50, 38, 92, 64, 50, 94, 76, 39, 45, 54]"
EXP_101547,Transfers in Valencia,Traslado al puerto de cruceros en vehículo eléctrico puerta a puerta,"Llega a tu crucero sin estrés, en vehículo eléctrico. Valencia.",Transfers,Valencia,7.3,136.01,4.6,428,"['Skip-the-line', 'Instant confirmation', 'Wheelchair accessible']","[52, 72, 99, 62, 96, 127, 117, 95, 70, 88, 41, 60]"
EXP_101548,Local Experiences in Gran Canaria,Cata de mojo canario para toda la familia,Degustación comentada de mojo canario en un local con encanto.,Local Experiences,Gran Canaria,2.8,117.21,3.7,1436,"['Wheelchair accessible', 'Mobile ticket']","[103, 117, 74, 65, 51, 82, 74, 70, 60, 86, 55, 59]"
EXP_101549,Attractions & Guided Tours in Madrid,Recorrido histórico por el Madrid de los Austrias en grupo reducido,Viaja al pasado de el Madrid de los Austrias de la mano de un historiador.,Attractions & Guided Tours,Madrid,2.4,10.23,3.6,1413,"['Mobile ticket', 'Skip-the-line', 'Instant confirmation', 'Free cancellation']","[80, 63, 85, 65, 73, 69, 84, 78, 93, 59, 49, 74]"
EXP_101550,Attractions & Guided Tours in Gran Canaria,Free tour por Triana con degustación incluida,Paseo introductorio por Triana con anécdotas e historia.,Attractions & Guided Tours,Gran Canaria,7.8,68.16,4.5,562,"['Skip-the-line', 'Wheelchair accessible']","[167, 140, 102, 107, 104, 93, 103, 106, 73, 77, 74, 62]"
EXP_101551,Tickets and Events in Madrid,Entrada combinada: el Museo del Prado al amanecer,Ticket combinado que incluye el Museo del Prado y museos asociados.,Tickets and Events,Madrid,6.9,142.16,3.7,918,"['Skip-the-line', 'Instant confirmation']","[81, 79, 99, 117, 122, 116, 61, 49, 107, 118, 114, 85]"
EXP_101552,Local Experiences in Madrid,Ruta de tapas por La Latina con guía local,Recorrido gastronómico por los bares clásicos de La Latina.,Local Experiences,Madrid,6.1,154.06,4.6,933,"['Mobile ticket', 'Wheelchair accessible', 'Skip-the-line']","[44, 82, 89, 113, 122, 96, 58, 48, 93, 66, 102, 45]"
EXP_101553,Tickets and Events in Tenerife,Noche de música en vivo en La Laguna al amanecer,Sesión íntima de artistas locales en La Laguna.,Tickets and Events,Tenerife,6.4,244.1,4.4,1436,"['Mobile ticket', 'Wheelchair accessible', 'Skip-the-line', 'Instant confirmation']","[102, 88, 76, 58, 42, 62, 68, 105, 58, 81, 51, 84]"
EXP_101554,Transfers in Madrid,Traslado de ida y vuelta al aeropuerto en autobús lanzadera con asistencia a la llegada,"Ambos trayectos cubiertos, en autobús lanzadera. Madrid.",Transfers,Madrid,3.4,165.63,3.6,1381,"['Instant confirmation', 'Free cancellation', 'Mobile ticket', 'Wheelchair accessible']","[47, 144, 85, 46, 80, 69, 65, 65, 78, 74, 60, 96]"
EXP_101555,Tickets and Events in Malaga,Entrada sin colas a el Museo Picasso,"Acceso prioritario a el Museo Picasso, sin esperas.",Tickets and Events,Malaga,7.3,38.65,4.0,1015,"['Wheelchair accessible', 'Free cancellation']","[65, 49, 61, 53, 76, 82, 90, 91, 84, 46, 57, 34]"
EXP_101556,Excursions & Day Trips in Gran Canaria,Ruta en bicicleta por el barranco de Guayadeque en grupo reducido,Pedalea por el barranco de Guayadeque con bicicleta y casco incluidos.,Excursions & Day Trips,Gran Canaria,6.7,153.35,4.1,1117,"['Free cancellation', 'Skip-the-line']","[161, 98, 139, 94, 71, 59, 68, 99, 73, 62, 85, 75]"
EXP_101557,Excursions & Day Trips in Palma de Mallorca,Excursión al atardecer a Es Trenc,Vive la puesta de sol en Es Trenc en grupo reducido.,Excursions & Day Trips,Palma de Mallorca,4.3,215.09,4.0,1438,"['Skip-the-line', 'Instant confirmation']","[30, 24, 56, 70, 111, 133, 114, 101, 125, 45, 27, 16]"
EXP_101558,Local Experiences in Tenerife,Cata de mojos y papas arrugadas en grupo reducido,Degustación comentada de mojos y papas arrugadas en un local con encanto.,Local Experiences,Tenerife,7.1,31.15,4.7,278,"['Free cancellation', 'Instant confirmation']","[67, 70, 102, 98, 85, 104, 97, 76, 90, 83, 67, 94]"
EXP_101559,Local Experiences in Valencia,Cata de arroces tradicionales en grupo reducido,Degustación comentada de arroces tradicionales en un local con encanto.,Local Experiences,Valencia,6.9,53.64,4.1,204,"['Skip-the-line', 'Free cancellation', 'Mobile ticket', 'Instant confirmation']","[67, 62, 78, 122, 125, 98, 107, 67, 125, 90, 64, 31]"
EXP_101560,Transfers in Malaga,Traslado nocturno en autobús lanzadera puerta a puerta,"Servicio disponible en horario nocturno, en autobús lanzadera. Malaga.",Transfers,Malaga,2.2,179.58,4.3,1268,"['Mobile ticket', 'Instant confirmation']","[41, 44, 67, 61, 70, 91, 86, 73, 83, 76, 42, 35]"
EXP_101561,Local Experiences in Valencia,Clase de cocina: paella valenciana con degustación incluida,"Sesión práctica para dominar paella valenciana, con receta incluida.",Local Experiences,Valencia,5.4,57.16,3.8,549,"['Skip-the-line', 'Free cancellation', 'Instant confirmation', 'Mobile ticket']","[0, 128, 0, 173, 184, 128, 157, 116, 94, 0, 0, 0]"
EXP_101562,Excursions & Day Trips in Gran Canaria,Paseo en barco por Agaete con degustación incluida,Navegación tranquila con vistas a Agaete.,Excursions & Day Trips,Gran Canaria,1.3,87.3,4.3,607,"['Instant confirmation', 'Free cancellation', 'Skip-the-line', 'Mobile ticket']","[142, 175, 105, 59, 122, 63, 85, 112, 94, 61, 69, 62]"
EXP_101563,Excursions & Day Trips in Barcelona,Excursión a Sitges con recogida en el hotel,Escapada de un día a Sitges con transporte de ida y vuelta.,Excursions & Day Trips,Barcelona,7.0,170.06,4.2,548,"['Mobile ticket', 'Free cancellation', 'Wheelchair accessible']","[50, 62, 41, 79, 87, 61, 46, 53, 55, 79, 40, 30]"
EXP_101564,Tickets and Events in Malaga,Entrada a el Teatro Romano,Acceso general a el Teatro Romano con horario a tu elección.,Tickets and Events,Malaga,7.7,182.62,4.9,354,"['Instant confirmation', 'Mobile ticket', 'Wheelchair accessible', 'Free cancellation']","[57, 43, 79, 62, 69, 97, 169, 162, 69, 58, 55, 55]"
EXP_101565,Attractions & Guided Tours in Madrid,Tour de leyendas y misterios por el Museo del Prado en grupo reducido,Historias sorprendentes en torno a el Museo del Prado al caer la tarde.,Attractions & Guided Tours,Madrid,4.7,72.14,3.6,505,"['Free cancellation', 'Wheelchair accessible', 'Skip-the-line']","[49, 89, 79, 58, 69, 76, 80, 96, 101, 116, 83, 68]"
EXP_101566,Attractions & Guided Tours in Palma de Mallorca,Recorrido histórico por el Castillo de Bellver edición premium,Viaja al pasado de el Castillo de Bellver de la mano de un historiador.,Attractions & Guided Tours,Palma de Mallorca,6.1,39.11,4.0,1037,"['Mobile ticket', 'Skip-the-line', 'Free cancellation']","[26, 38, 52, 49, 49, 79, 89, 100, 52, 37, 31, 19]"
EXP_101567,Tickets and Events in Valencia,Festival gastronómico: paella valenciana con degustación incluida,Jornada festiva en torno a paella valenciana con degustaciones.,Tickets and Events,Valencia,4.7,145.46,4.4,600,"['Wheelchair accessible', 'Mobile ticket', 'Skip-the-line', 'Free cancellation']","[61, 100, 56, 137, 72, 108, 92, 95, 74, 88, 54, 52]"
EXP_101568,Transfers in Malaga,Traslado de ida y vuelta al aeropuerto en vehículo eléctrico con espera incluida,"Ambos trayectos cubiertos, en vehículo eléctrico. Malaga.",Transfers,Malaga,2.2,101.14,4.4,790,"['Skip-the-line', 'Free cancellation']","[75, 52, 55, 54, 136, 79, 201, 108, 95, 65, 69, 18]"
EXP_101569,Excursions & Day Trips in Palma de Mallorca,Paseo en barco por Es Trenc,Navegación tranquila con vistas a Es Trenc.,Excursions & Day Trips,Palma de Mallorca,7.8,184.63,4.9,533,"['Skip-the-line', 'Mobile ticket', 'Free cancellation']","[45, 52, 74, 116, 138, 195, 208, 136, 159, 105, 35, 49]"
EXP_101570,Attractions & Guided Tours in Valencia,Tour privado por el Mercado Central para toda la familia,Visita exclusiva a el Mercado Central adaptada a tu ritmo.,Attractions & Guided Tours,Valencia,6.3,152.01,3.8,952,"['Wheelchair accessible', 'Mobile ticket', 'Skip-the-line']","[91, 87, 95, 81, 110, 129, 117, 77, 77, 79, 67, 54]"
EXP_101571,Tickets and Events in Tenerife,Entrada sin colas a La Laguna,"Acceso prioritario a La Laguna, sin esperas.",Tickets and Events,Tenerife,5.7,159.61,4.4,1457,"['Instant confirmation', 'Free cancellation', 'Mobile ticket']","[82, 129, 65, 62, 54, 60, 112, 116, 74, 87, 75, 59]"
EXP_101572,Excursions & Day Trips in Malaga,Ruta guiada por Nerja con recogida en el hotel,Recorrido guiado por Nerja con paradas panorámicas.,Excursions & Day Trips,Malaga,4.4,136.88,4.0,196,"['Free cancellation', 'Skip-the-line']","[68, 62, 64, 60, 78, 74, 130, 105, 82, 39, 53, 24]"
EXP_101573,Tickets and Events in Valencia,Concierto en el Cabanyal con recogida en el hotel,Música en directo en una sala emblemática de el Cabanyal.,Tickets and Events,Valencia,4.6,57.41,4.7,901,"['Mobile ticket', 'Instant confirmation', 'Skip-the-line']","[86, 74, 60, 91, 87, 117, 133, 121, 114, 126, 73, 89]"
EXP_101574,Excursions & Day Trips in Gran Canaria,Senderismo por las dunas de Maspalomas,Caminata de dificultad moderada por los senderos de las dunas de Maspalomas.,Excursions & Day Trips,Gran Canaria,2.3,30.39,4.2,107,"['Instant confirmation', 'Mobile ticket']","[131, 60, 89, 62, 77, 63, 103, 121, 104, 118, 50, 60]"
EXP_101575,Attractions & Guided Tours in Tenerife,Recorrido histórico por La Laguna para toda la familia,Viaja al pasado de La Laguna de la mano de un historiador.,Attractions & Guided Tours,Tenerife,5.6,115.05,3.9,168,"['Free cancellation', 'Mobile ticket']","[140, 78, 63, 54, 51, 32, 47, 58, 43, 46, 98, 51]"
EXP_101576,Local Experiences in Madrid,Encuentro con artesanos de La Latina con degustación incluida,Conoce talleres locales de La Latina y su oficio tradicional.,Local Experiences,Madrid,4.9,93.28,4.9,975,"['Skip-the-line', 'Free cancellation']","[77, 79, 89, 73, 116, 85, 48, 60, 77, 75, 80, 80]"
EXP_101577,Attractions & Guided Tours in Barcelona,Free tour por el Park Güell con guía local,Paseo introductorio por el Park Güell con anécdotas e historia.,Attractions & Guided Tours,Barcelona,7.5,130.57,4.0,735,"['Free cancellation', 'Mobile ticket', 'Instant confirmation', 'Skip-the-line']","[101, 102, 108, 67, 149, 143, 103, 133, 137, 138, 99, 90]"
EXP_101578,Excursions & Day Trips in Tenerife,Ruta en bicicleta por Masca para toda la familia,Pedalea por Masca con bicicleta y casco incluidos.,Excursions & Day Trips,Tenerife,6.2,18.81,4.2,1054,"['Free cancellation', 'Mobile ticket', 'Skip-the-line', 'Instant confirmation']","[145, 91, 105, 71, 101, 52, 110, 95, 98, 66, 79, 85]"
EXP_101579,Attractions & Guided Tours in Madrid,Recorrido histórico por el Museo del Prado para toda la familia,Viaja al pasado de el Museo del Prado de la mano de un historiador.,Attractions & Guided Tours,Madrid,3.4,230.93,3.5,482,"['Wheelchair accessible', 'Free cancellation', 'Instant confirmation']","[86, 62, 96, 54, 75, 55, 89, 76, 96, 122, 70, 87]"
EXP_101580,Attractions & Guided Tours in Tenerife,Visita guiada a La Orotava,Descubre La Orotava con un guía oficial y grupo reducido.,Attractions & Guided Tours,Tenerife,4.9,187.76,4.2,261,"['Free cancellation', 'Mobile ticket', 'Instant confirmation', 'Skip-the-line']","[105, 92, 126, 140, 71, 98, 95, 99, 84, 75, 32, 123]"
EXP_101581,Excursions & Day Trips in Barcelona,Safari fotográfico por el Penedès con degustación incluida,Captura los mejores rincones de el Penedès con un guía fotógrafo.,Excursions & Day Trips,Barcelona,1.6,243.39,4.3,474,"['Instant confirmation', 'Free cancellation', 'Skip-the-line']","[57, 70, 84, 82, 117, 114, 102, 116, 102, 108, 48, 51]"
EXP_101582,Tickets and Events in Madrid,Entrada a el Reina Sofía con guía local,Acceso general a el Reina Sofía con horario a tu elección.,Tickets and Events,Madrid,5.3,66.79,4.2,207,"['Instant confirmation', 'Wheelchair accessible', 'Skip-the-line']","[81, 59, 57, 64, 74, 69, 61, 47, 89, 101, 41, 44]"
EXP_101583,Transfers in Malaga,Traslado al puerto de cruceros en autobús lanzadera con asistencia a la llegada,"Llega a tu crucero sin estrés, en autobús lanzadera. Malaga.",Transfers,Malaga,4.0,27.98,3.7,1106,"['Instant confirmation', 'Free cancellation', 'Mobile ticket', 'Skip-the-line']","[69, 87, 43, 109, 146, 82, 202, 106, 112, 59, 58, 43]"
EXP_101584,Excursions & Day Trips in Seville,Excursión a Itálica con degustación incluida,Escapada de un día a Itálica con transporte de ida y vuelta.,Excursions & Day Trips,Seville,6.9,67.56,3.8,946,"['Instant confirmation', 'Mobile ticket', 'Wheelchair accessible']","[120, 129, 111, 266, 150, 86, 0, 0, 0, 0, 106, 0]"
EXP_101585,Tickets and Events in Tenerife,Festival gastronómico: mojos y papas arrugadas con recogida en el hotel,Jornada festiva en torno a mojos y papas arrugadas con degustaciones.,Tickets and Events,Tenerife,4.5,194.5,3.6,881,"['Wheelchair accessible', 'Free cancellation', 'Mobile ticket', 'Skip-the-line']","[77, 80, 75, 91, 57, 78, 84, 65, 106, 68, 56, 93]"
EXP_101586,Attractions & Guided Tours in Seville,Tour privado por el Real Alcázar,Visita exclusiva a el Real Alcázar adaptada a tu ritmo.,Attractions & Guided Tours,Seville,5.0,38.61,3.6,495,"['Wheelchair accessible', 'Free cancellation', 'Skip-the-line']","[78, 94, 73, 128, 165, 55, 70, 57, 185, 129, 80, 50]"
EXP_101587,Tickets and Events in Palma de Mallorca,Noche de música en vivo en el casco antiguo con recogida en el hotel,Sesión íntima de artistas locales en el casco antiguo.,Tickets and Events,Palma de Mallorca,1.4,210.2,3.7,1339,"['Mobile ticket', 'Skip-the-line', 'Instant confirmation', 'Free cancellation']","[40, 71, 51, 63, 104, 122, 139, 107, 129, 62, 57, 45]"
EXP_101588,Tickets and Events in Madrid,Entrada a el Madrid de los Austrias con recogida en el hotel,Acceso general a el Madrid de los Austrias con horario a tu elección.,Tickets and Events,Madrid,1.3,115.1,4.8,491,"['Wheelchair accessible', 'Mobile ticket', 'Free cancellation', 'Skip-the-line']","[87, 104, 70, 70, 55, 47, 68, 66, 62, 65, 108, 90]"
EXP_101589,Tickets and Events in Malaga,Entrada combinada: el Teatro Romano para toda la familia,Ticket combinado que incluye el Teatro Romano y museos asociados.,Tickets and Events,Malaga,2.8,111.21,3.6,1382,"['Instant confirmation', 'Skip-the-line']","[44, 58, 84, 74, 75, 88, 155, 137, 81, 83, 53, 34]"
EXP_101590,Transfers in Seville,Traslado nocturno en taxi oficial con cancelación gratuita,"Servicio disponible en horario nocturno, en taxi oficial. Seville.",Transfers,Seville,4.1,148.63,4.4,79,"['Mobile ticket', 'Instant confirmation', 'Wheelchair accessible', 'Skip-the-line']","[58, 51, 110, 131, 72, 51, 65, 74, 60, 76, 59, 44]"
EXP_101591,Transfers in Gran Canaria,Traslado nocturno en autobús lanzadera,"Servicio disponible en horario nocturno, en autobús lanzadera. Gran Canaria.",Transfers,Gran Canaria,3.3,85.73,3.7,64,"['Mobile ticket', 'Wheelchair accessible', 'Instant confirmation', 'Skip-the-line']","[106, 70, 71, 68, 46, 42, 98, 69, 119, 117, 61, 131]"
